@relation feature_vector

@attribute alpha_one numeric
@attribute alpha_two numeric
@attribute alpha_three numeric
@attribute alpha_four numeric
@attribute alpha_five numeric
@attribute alpha_six numeric
@attribute watermarked {1,0}

@data
1.98,1.27,3.75,5.6,173.88,3.64,0
9.45,72.89,82.01,104,57.12,55.39,0
15.97,13.12,8.93,9.46,61.57,162.36,0
9.39,12.22,168.25,26.15,163.97,11.89,0
71.35,108.26,47.29,104.27,73.25,74.37,0
161.29,14.9,162.64,17.01,12.72,166.82,0
174.7,4.59,6.27,168.46,8.69,8.54,0
9.26,7.31,9.79,13.94,163.67,31.41,0
3.5,3.38,179.19,6.65,3.89,2.7,0
8.51,5.13,8.87,5.95,3.08,8.69,0
131.13,34.3,90.69,118.16,40.49,113.89,0
165.47,165.67,4.02,14.44,14.7,158.25,0
178.99,2.93,3.74,6.4,5.33,8.45,0
144.72,85.99,23.08,28.51,36.14,20.93,0
3.94,3.48,3.41,3.43,14.69,173.18,0
93.3,129.74,131.28,32.8,49.61,58.95,0
116.84,10.18,170.08,140.8,28.09,152.09,0
19.69,73.05,149.76,26.08,20.11,16.63,0
3.74,1.87,2.94,2.36,2.99,3.63,0
157.63,18.97,10.42,6.36,8.27,170.11,0
15.99,4.92,174.79,1.32,14,10.4,0
4.15,6.87,3.28,0.96,178.28,4.32,0
20.17,157.51,131.15,16.72,20.48,159.84,0
161.81,160.54,155.55,15.7,16.71,162.72,0
28.37,12.96,12.97,4.83,10.06,176.84,0
19.81,15.78,169.76,97.08,13.21,11.33,0
9.43,5.02,3.74,104.92,169.4,6.57,0
10.12,9.41,174.06,8.91,6.82,6.99,0
48.06,6.73,7.03,7.56,8.48,171.87,0
27.07,152.51,131.83,154.84,25.4,27.47,0
175.85,4.09,2.93,1.52,177,173.25,1
6.64,1.73,2.82,3.95,3.32,173.68,0
152.86,3.1,99.74,18.38,6.9,58.18,0
4,4.21,6.83,10.06,166.94,5.5,0
4.64,6.94,1.88,175.12,3.69,175.09,0
7.54,174.55,5.06,0.67,0.85,2.63,0
7.37,3.15,0.77,6.07,6.61,173.11,0
3.28,5.99,3.72,4.09,174.63,7.35,0
2.2,4.96,175.46,6.15,4.13,1.87,0
55.51,80.53,115.48,121.56,65.46,56.73,0
14.29,9.25,4.89,160.47,138.69,10.83,0
91.43,4.44,3.41,1.7,1.41,178.82,0
9,166.63,13.15,6.46,1.11,1.76,0
3.23,164.35,127.48,1.58,6.76,7.22,0
162.86,10.37,12.54,154.94,32.8,18.05,0
125.9,32.44,155.6,136.97,28.79,40.87,0
160.05,168.2,6.26,109.2,143.3,18.85,0
162.27,158.36,19.24,17.02,29.32,155.2,0
5.21,3.7,1.56,7.84,4.48,5.65,0
20.14,21.56,168.38,14.07,15.92,9.52,0
28.5,10.83,24.35,29.35,97.79,152.84,0
6.56,6.68,10.13,168.69,13.77,12.26,0
175.6,22.3,8.06,6.36,6.74,30.11,0
164.35,15.36,16.88,18.48,19.91,67.84,0
11.78,2.12,6.25,9.93,10.19,166.34,0
7.14,6.41,7.15,18.23,4.18,175.27,0
65.94,15.16,13.42,19.26,25.47,154.94,0
47.45,5.72,1.9,6.18,155.11,158.9,0
6.7,12.43,11.92,13.76,14.22,14.25,0
8.44,47.26,172.62,4.07,7.02,8.35,0
14.95,7.78,155.85,25.51,154.34,165.01,0
4.07,3.84,3.31,6.26,5.52,5.82,0
40.52,43.61,48.92,131.4,119.19,111.79,0
9.98,178.23,2.6,2.22,4.87,10.04,0
170.18,9.95,3.73,4.51,11.21,169.25,0
17.62,10.98,165.5,158.02,22.24,159.32,0
48.89,170.38,7.7,5.5,5.07,15.05,0
43.13,119.69,146.7,31.55,21.57,134.89,0
81.76,93.31,79.77,76.96,82.77,153.69,0
53.64,50.91,118.63,123.39,124.95,56.78,0
5.24,4.75,4.08,4.06,5.28,6.85,0
2.87,9.84,174.35,11.4,7.28,177.41,0
174.05,174.44,170.65,4.7,7,6.12,0
99.04,146.09,32.2,33.01,136.06,40.97,0
2.05,0.53,3.79,3.67,10.11,166.91,0
3.46,3.78,2.89,2.89,2.36,1.82,0
5.13,2.39,2.68,5.63,174.43,5.92,0
95.32,153.28,26.19,9.19,5.16,11.13,0
2.76,2.95,2.92,10.75,165.59,14.83,0
9.97,15.79,155.05,12.74,12.76,8.98,0
7.83,6.54,11.77,9.93,167.67,12.76,0
140.66,100.75,65.66,123.22,30.46,29.8,0
18.49,12.04,172.19,162.41,33.22,14.94,0
175.2,177.05,2.52,4.74,3.47,4.8,0
2.79,7.2,12.29,9.66,11.55,11.86,0
1.99,5.07,5.03,9.77,166.96,12.72,0
81.31,21.38,160.61,18.57,9.98,7.76,0
6.33,7.38,7.64,175.37,8.9,8.37,0
165.99,159.79,19.88,84.92,9.68,165.84,0
91.27,106.74,87.32,92.35,70.99,89.76,0
167.87,8.57,5.58,14.43,6.92,172.16,0
2.83,2.5,2.19,171.78,4.76,2.68,0
13.38,13.87,7.71,162.94,32.12,5.05,0
174.58,171.12,13.46,16.59,44.28,11.68,0
132.7,172.23,3.41,7.15,5,7.77,0
144.74,52.19,19.77,44.74,44.5,34.45,0
174.7,2.42,1.96,5.71,174.01,92.73,1
11.56,7.34,4.29,175.69,21.23,173.78,0
5.71,7.65,4.56,10.14,168.04,12.28,0
14.5,10.51,12.65,145.32,164.94,164.95,0
172.36,9.34,10.5,10.88,168.13,164.02,1
11.3,6.31,4.58,4.25,20.85,164.88,0
99.68,36.21,36.45,138.02,72.08,141.54,0
7.58,3.99,173.71,168.05,8.32,5.17,0
6.38,6.47,9.15,2.75,7.12,10.72,0
171.42,166.72,5.98,9.09,13.22,160.65,0
156.73,11.18,93.99,19.04,17.56,90.16,0
11.8,25.15,24.91,7.75,26.75,28.81,0
162.15,13.41,168.26,7.62,17.67,15.74,0
5.67,173.38,4.43,78.19,7.28,8.11,0
170.65,16.28,171.45,6.86,9.08,8.99,0
167.76,95.49,2.94,1.14,0.42,11.75,0
22.17,21.85,22.24,156.94,121.24,147.85,0
3.01,2.16,2.38,1.54,4.73,4.93,0
156.82,157.38,58.14,12.37,20.01,20.7,0
174.71,174.37,20.13,34.96,22.95,21.91,0
151.82,175.38,124.48,26.35,16.24,32.94,0
9.11,6.84,6.66,174.68,4.33,9.11,0
8.81,12.67,166.49,165.22,12.19,12,0
7.4,2.75,2.59,4.52,7.01,176.37,0
7.71,10.06,25.81,28.4,143.92,18.15,0
9.27,8.62,20.28,169.61,15.77,13.11,0
167.24,7.68,16.11,14.85,9.09,146.85,0
2.62,0.86,3.34,1.9,2.29,3.23,0
4.7,5.62,174.64,3.61,0.6,2.43,0
19.69,19.76,134.29,156.39,21.56,157.05,0
21.84,16.31,16.43,168.84,150.82,157.38,0
106.3,147.91,20.37,53.09,2.78,11.55,0
3.94,176.69,4.73,4.63,11.29,170.51,0
167.44,8.6,21.69,17.8,13.36,129.28,0
130.45,134.31,148.62,29.7,34.43,40.32,0
164.69,19.66,174.32,5.5,6.66,6.69,0
175.39,1.78,164.61,5.27,13.9,0.52,0
27.43,87.61,136.01,25.94,139.14,61.47,0
5,3.46,6.39,8.13,168.84,14.94,0
6.22,6.96,3.82,4.76,176.49,5.64,0
172.09,170.88,5.41,7.57,6.17,5.91,0
137.34,136.86,143.36,39.52,30.11,42.17,0
28.13,140.68,142.25,37.41,25.48,16.95,0
3.88,3.71,6.15,5.73,6.72,6.93,0
11.01,5.34,7.45,11.77,165.14,11.4,0
171.34,158.33,6.14,0.73,3.13,64.52,0
12.23,12.41,11.91,1.64,176.34,83.06,0
163.9,15.44,17.1,172.74,8.86,170.92,0
35.06,144.68,19.36,149.44,30.55,34.16,0
123.66,19.42,20.91,22.74,19.66,170.45,0
159.9,20.73,159.86,6.79,11.15,164.26,0
4.18,5.83,9.69,11.59,156.02,176.66,0
162.02,157.6,7.39,172.2,8.14,16.35,0
143.75,7.75,8.13,7.14,9.94,177.54,0
160.43,18.25,3.98,20.71,157.09,46.2,1
119.1,166.82,7.92,7.27,0.68,0.88,0
141.4,60.43,23.27,30.33,33.54,146.68,0
30.81,30.74,147.99,9.52,10.23,4.63,0
84.17,69.03,31.66,115.3,117.41,91.28,0
5.78,3.18,3.23,176.77,170.36,5.7,0
25.77,23.23,19.58,157.37,114.63,21.53,0
171.34,18.21,4.48,3.75,1.44,19.72,0
99.45,100.38,99.16,65.83,69.2,32.59,0
5.96,9.03,7.21,6.55,4.86,5.3,0
4.8,3.13,4.35,4.71,8.41,168.97,0
8.8,5.55,5.58,173.96,161.75,4,0
176.47,176.64,2.49,3.78,4.81,172.35,0
162.67,4.48,109.23,1.28,2.69,47.7,0
126.87,121.27,124.01,52.24,34.71,36.14,0
107.23,153.87,22.89,14.79,7.79,17.13,0
2.49,68.27,168.66,7.09,4.67,4.82,0
23.25,22.87,137.7,149.53,26.11,148.44,0
6.64,6.44,2.75,14.78,14.24,9.22,0
12.94,8.17,170.05,9.98,160.43,167.87,0
26.01,153.86,17.37,152.22,25.41,11.64,0
80.73,156.93,40.2,16.22,6.48,14.32,0
4.75,175.67,6.82,6.03,8.67,8.71,0
15.19,22.66,23.43,7.77,12,12.03,0
14.53,17.31,3.87,4.39,7.11,4.6,0
171.15,4.2,6.41,11.99,3.94,58.9,0
172.02,7.85,6.17,4.38,3.67,132.54,0
18.5,17.51,161.43,14.57,33.15,161,0
147.61,32.32,114.27,147.44,30.6,117.59,0
160.15,10.82,22.91,158.3,14.91,74.29,0
4.24,3.88,7.38,175,5.79,6.51,0
7.47,3.03,176.96,6.27,3.12,6.51,0
4.02,4.37,3.25,2.81,177.01,10.54,0
177.72,7.85,7.12,3.74,4.45,57.32,0
2.98,2.93,178.15,3.82,175.66,2.56,0
4.46,3.84,1.88,1.49,7.59,176.51,0
16.77,24.33,153.33,23.51,152.25,24.16,0
19.66,21.07,22.56,148.7,152.9,34.75,0
114.55,169.09,11.01,8.59,9.24,168.16,0
16.83,173.72,6.19,6.81,6.03,6.16,0
3.06,4.27,70.49,178.22,1.52,1.83,0
175.35,165.17,5.73,5.5,4.01,6.53,0
143.62,40.19,132.42,54.11,114.94,117.52,1
90.29,89.44,95.52,81.16,81.5,151.8,0
6.7,8.11,3.79,5.83,175.04,9.5,0
7.07,6.19,6.66,5.71,5.74,7.22,0
3.93,5.26,5.18,176.56,7.34,6.39,0
18.81,14.29,10.51,148.91,159.97,18.69,0
2.14,2.71,3.16,1.3,6.01,6.18,0
3.09,6.3,7.6,162.64,13.77,5.4,0
16.86,10.02,4.45,10.3,170.38,163.31,0
20.77,9.57,27.19,152.44,157,156.85,0
5.49,169.05,17.59,2.35,8.36,8.94,0
11.79,8.28,173.38,106.65,6.21,12.06,0
7.11,177.3,4.14,13.6,171.01,9.18,0
17.25,15.24,3.48,117.71,165.43,3.71,0
157.87,16.16,11.57,169.04,32.64,20.63,0
4.58,15.27,16.55,7.17,20.1,21.63,0
112.76,149.53,128.58,15.86,29.43,52.69,0
8.13,8.09,172.23,170.8,5.25,4.94,0
9.06,9.11,8.05,170.56,8.45,112.74,0
175.75,3.53,5.41,3.99,4.03,6.55,0
11.63,9.11,16.23,19.23,159.27,20.63,0
172.96,8.72,3.25,4.42,6.03,9.16,0
7.98,21.07,14.53,116.36,1.83,168.69,0
172.29,3.02,5.43,174.64,5.15,174.41,0
4.74,3.5,5.64,171.38,1.91,174.86,0
6.32,5.94,9.52,11.04,167.91,117.41,0
16.02,61.03,157.1,20.63,11.48,11.86,0
3.73,3.38,2.33,1.92,3.52,176.4,0
50.4,45.53,47.9,128.26,128.58,129.68,0
116.06,171.27,9.1,6.88,9.75,178.3,0
157.46,25.55,14.3,169.47,9.8,127.28,0
140.13,68.81,31.65,147.26,45.42,39.89,0
77.66,79.08,57.73,96.89,103.59,77.32,0
8.19,4.68,5.01,10.75,2.56,174.56,0
2.81,5.5,1.8,9.91,168.77,96.5,0
161.37,175.66,3.48,4.71,7.53,8.55,0
142.96,142.73,152.37,19.07,40.03,33.28,0
59.36,112.29,30.69,47.38,130.04,87.47,0
2,7.94,176.75,1.74,1.34,1.59,0
2.11,2.3,4.53,4.24,175.18,171.13,0
63.56,46.42,120.47,121.07,34.65,54.23,0
8.26,11.6,98.93,164.84,10.76,13.78,0
5.8,5.26,3.02,3.85,5.08,4.86,0
2.9,3.19,3.49,2.85,165.25,173.98,0
3.47,10.02,175.1,1.81,5.23,4.44,0
3.69,4.03,3.02,3.26,2.81,3.67,0
1.18,1.43,2.39,2.23,1.49,1.65,0
147.58,173.65,6.3,6.65,8.08,170.68,0
5.77,6.83,6.92,1.66,5.01,4.4,0
15.55,2.36,14.75,164.91,177.27,164.95,0
59.89,142.26,129.3,2.11,34.72,50.39,0
165.15,14.72,20.69,12.39,157.68,160.08,1
3.38,4.27,12.29,167.71,8.8,3.59,0
4.78,4.76,3.37,2.65,3.34,176.38,0
91.37,7.29,4.37,8.61,9.05,165.61,0
162.34,17.41,15.54,6.41,2.74,168.17,0
7.49,7.47,168.35,7.62,9.24,7.94,0
4.97,7.21,8.26,7.29,165.15,41.02,0
163.94,8.39,109.69,165.88,8.53,65.44,0
6.64,6.98,172.73,9.65,172.67,6.92,0
4.16,2.98,7.39,177.32,177.59,5.82,0
5.62,2.78,162.76,11.3,170.08,5.69,0
7.09,14.74,175.85,8.1,14.48,12.37,0
160.74,85.57,8.19,6.11,13.76,13.91,0
4.51,3.21,177.83,2.13,4.84,10.47,0
0.59,174.97,6.31,1.06,5.72,173.25,0
16.58,166.31,16.91,162.3,11.85,5.49,0
14.15,14.27,11.5,164.48,25.16,164.74,0
6.84,170.89,13.99,9.66,174.25,77.85,0
49.89,8.32,7.26,171.23,125.79,12.77,0
172.59,1,175.63,3,4.71,5,0
9.56,10.88,168.67,5.84,6.67,8.88,0
3.73,2.61,5.81,10,168.37,28.87,0
177.7,4.96,30.42,11.18,8.58,32.84,0
5.73,6.22,13.25,111.4,161.72,16.72,0
11.21,13.14,4.33,158.2,15.06,6.41,0
5.18,4.9,2.17,6.95,4.07,7.33,0
5.2,0.44,1.55,3.04,2.05,4.56,0
178.29,2.04,1.64,3,3.56,98.52,0
126.02,9.53,7.19,15.11,167.86,168.47,1
10.03,9.49,3.97,10.34,9.74,9.95,0
171.26,9.73,10.49,6.16,172.7,11.78,1
0.91,1.77,1.57,0.87,177.9,175.01,0
107.17,173.64,4.9,5.95,5.96,170.81,0
177.12,3.7,5.8,3.52,3.73,3.91,0
41.49,123.03,138.31,39.92,50.83,48.64,0
8.22,21.61,16.09,163.39,71.01,9.48,0
13.6,166,7.4,4.71,5.04,8.85,0
10.82,9.2,66.86,172.46,173.28,12.6,0
2.15,2.93,3.3,1.98,3.33,6.46,0
1.99,2.77,3.67,172.74,4.14,6.71,0
80.84,162.55,16.06,7.49,6.52,4.49,0
8.52,8.97,9.36,4.87,6.48,6.49,0
17.8,174.89,3.74,3.74,2.76,3.69,0
17,163.75,162.33,10.22,6.91,5.98,0
62.48,16.94,23.96,155.35,160.65,156.06,0
9.76,9.12,8.91,145.66,159.8,6.64,0
28.43,152.45,20.41,14.48,2.41,8.96,0
13.02,166.19,15.58,4.34,4.34,13.31,0
5.59,5.19,5.16,1.1,3.75,4.56,0
5.23,169.76,3.16,3.67,3.69,5.13,0
160.87,161.26,157.91,14.37,13.3,18.64,0
5.05,1.7,2.44,176.35,99.26,5.14,0
18.2,158.1,3.98,24.72,155.55,18.9,0
9.35,51,170.89,10.05,7.76,7.73,0
7.5,7.64,173.76,5.98,4.79,174.22,0
132.58,47.32,47.96,51,129.36,124.27,1
6.18,3.25,172.04,7.23,0.94,6.81,0
3.8,172.53,153.28,1.99,2.56,8.43,0
170.27,162.85,6.61,4.8,5.35,7.96,0
3.59,4.72,8.87,171.04,169.33,168.89,0
14.47,161.86,17.98,16.85,3.58,8.99,0
5.22,7.47,8.38,5.31,6.03,6.79,0
177.55,1.03,4.19,14.07,165.61,177.81,1
26.22,156.8,158.75,21.01,8.14,7.55,0
169.43,2.52,178.86,12.68,10.93,169.15,0
81.28,178.18,3.52,3.22,5.6,2.57,0
10.44,12.87,6.92,173.49,163.75,82.87,0
141.67,135.9,156.41,24.69,29.36,32.99,0
12.05,5.61,174.47,5.63,2.43,14.38,0
174.95,175.26,4.55,3.48,5.48,5.29,0
3.27,3.18,1.73,1.43,2.9,2.88,0
9.93,171.48,172.03,7.51,4.25,2.24,0
12.42,172.18,9.83,2.96,19.82,167.58,0
6.59,4.02,1.65,9.56,82.86,169.89,0
9.02,7.72,6.13,6.04,172.77,9.8,0
6.14,1.9,5.95,178.86,1.07,4.67,0
94.43,170.75,172.86,5.01,0.68,1.41,0
10.7,176.8,5.23,5.39,6.53,6.85,0
11.16,5.28,5.92,7.37,3.19,11.29,0
19.93,15.41,156.59,164.82,12.12,19.23,0
42.6,160.61,17.45,17.5,165.55,30.88,0
2.9,0.86,1.53,1.78,1.76,3.33,0
40.52,168.68,3.23,6.9,6.66,5.71,0
7.03,6.3,4.86,6.31,7.8,9.48,0
5.09,5.05,11.25,7.18,171.52,5.53,0
161.26,18.8,24.02,24.72,155.29,164.93,1
9.96,9.62,167.66,82.06,1.41,1.66,0
1.85,2.15,2.19,1.16,4.41,170.16,0
4.3,2.68,2.88,4.2,179.44,4.78,0
1.01,1.16,176.33,2.68,3.24,2.65,0
9.84,1.74,2.17,176.37,167.18,8.38,0
12.87,13.06,3.04,144.01,132.01,4.62,0
178.59,171.47,3.48,6.59,1.24,1.67,0
14.25,12.03,161.82,51.32,2.82,4.13,0
165.97,15.06,9.59,5.04,6.66,7.47,0
159.69,25.49,165.67,14.63,18.76,15.03,0
10.78,175.39,6.66,2.92,5.01,4.44,0
149.98,171.14,8.9,3.87,11.94,172.42,0
16.78,7.11,171.86,13,1.38,14.55,0
0.95,1.33,1.85,2.21,2.94,176.75,0
4,173.34,8.68,2.07,0.61,3.17,0
6.37,5.12,3.69,3.57,3.52,178.27,0
166.01,9.61,11.33,167.14,11.56,96.87,0
176.73,5.14,171.09,11.31,4.84,173.22,0
6.33,6,0.41,7.39,9.21,5.14,0
159.22,22.57,3.28,16.77,163.72,56.58,1
37.62,142.5,39.35,25.6,17.53,136.34,0
7.98,3.22,3.39,4.2,177.77,7.81,0
4.08,4.48,3.97,10.27,10.85,7.17,0
11.71,3.7,2.45,2.57,164.55,72.62,0
7.59,6.64,175.01,2.94,10.86,8.15,0
59.85,52.63,56.61,119.43,113.08,114.52,0
13.63,4.84,4.29,6.14,3.65,173.99,0
3.12,178.25,7.73,5.84,3.19,3.32,0
156.41,10.65,14.18,12.27,158.45,168.59,1
1.33,1.71,3.31,3.27,3.4,1.97,0
176.43,2.95,2.56,2.59,1.66,3.23,0
171.54,2.16,2.07,0.83,3.55,8.22,0
2.15,2.16,2.73,174.53,6.28,1.7,0
23.77,158.52,18.43,8.59,2.71,3.23,0
10.18,10.18,8.69,9.39,11.79,168.3,0
44.05,43.13,137.33,125.75,10.67,37.66,0
178.28,0.34,0.4,0.36,0.1,1.73,0
14.15,5.02,176.27,3.59,37.31,173.79,0
168.47,173.48,123.19,11.54,8.01,54.74,0
151.98,26.46,84.57,24.9,154.46,155.52,1
4.99,174.2,6.8,3.21,2.62,3.83,0
170.64,172.55,168.14,14.15,4.82,4.7,0
174.2,5.95,3.32,5.04,173.69,161.49,1
160.31,34.81,10.28,2.11,1.85,19.75,0
14.85,9.03,7.59,15.51,39.38,171.36,0
3.81,4.42,173.75,6.7,169.98,3.63,0
5.68,4.44,1.8,3.26,174.76,5.77,0
173.92,15.05,2.74,1.56,3.06,3.27,0
2.22,6.37,166.36,5.24,3.19,1.54,0
150.32,19.02,22.25,31.85,150.27,107.92,1
4.89,3.57,4.3,5.22,161.8,14.11,0
127.71,52.16,50.34,127.11,111.66,112.33,1
7.47,9.93,12.87,35.98,167.6,169.92,0
38.96,55.64,128.5,43.8,129.95,43.06,0
3.45,4.38,52,6.32,148.65,2.73,0
13.33,12.75,6.04,150.98,162.52,9.2,0
14.94,14.22,161.97,154.45,16.42,16.3,0
90.66,81,39.36,90.83,103.48,80.42,0
172.99,177.77,2.36,2.41,2.34,3.22,0
170.15,5.98,19.89,6.61,5.27,63.31,0
115.86,46.77,39.79,47.18,133.25,135.73,1
10.85,156.08,18.96,163.27,11.63,151.98,0
2.8,3.77,3.12,2.8,3.07,3.32,0
55.28,12.65,105.44,116.27,65.18,70.15,0
170.14,12.98,8.92,7.2,11.19,66.69,0
2.95,178.88,1.28,1.49,3.44,4.07,0
9.78,97.64,160.89,11.49,18.05,13.79,0
1.07,11.35,23.07,158.71,49.73,10.81,0
5.17,4.94,2.82,3.88,4.88,179.8,0
4.02,2.83,176.99,1.86,3.37,4.52,0
4.59,4.54,6.49,5.22,5.09,2.1,0
72.31,107.58,127.74,111.76,53.91,62.47,0
168.99,167.55,12.37,7,6.99,170.66,0
164.01,158.64,98.28,12.39,17.59,78.48,0
10.18,176.28,4.79,1.35,3.1,177.44,0
126.19,115.28,132.61,47.59,43.23,57.03,0
1.37,9.02,12.08,151.35,4.06,6.4,0
7.86,5.71,4.77,27.08,153.94,22.69,0
8.26,5.79,1.35,147.24,166.42,3.79,0
107.95,10.15,5.58,10.62,2.38,178.06,0
172.85,165.78,11.52,10.54,2.82,1.39,0
11.69,6.24,6.81,173.44,172.12,167.13,0
66.66,116.41,59.33,118.97,88.1,74.4,0
1.45,4.55,4.91,175.3,174.83,5.65,0
1.82,1.74,9.97,174.17,4.08,5.74,0
4.21,1.29,3.21,4.01,9.05,6.2,0
169.77,174.72,145.36,11.77,7.42,21.16,0
16.41,163.5,17.24,2.27,2.71,0.63,0
7.74,7.05,171.91,8.11,9.7,5.96,0
36.12,15.67,16.25,163.03,150.23,143.71,0
8.25,8.46,4.65,4.9,5.07,4.9,0
3.67,3.92,3.06,73.17,163.18,19.43,0
3.53,2.68,3.6,3.13,4.97,177.98,0
8.92,2.83,172.64,21.02,2.22,2.5,0
149.23,32.95,47.82,35.96,125.32,130.03,1
2.87,2.98,129.58,178.91,3.6,3.47,0
63.86,67,69.86,105.68,34.96,114.41,0
13.4,11.13,9.65,9.55,44.49,166.7,0
12.41,17.04,159.68,165.63,165.9,12.77,0
84.86,162.06,23.65,9.26,8.94,19.01,0
3.26,3.36,4.03,3.55,176.39,8.99,0
5.85,173.94,4.29,173.49,4.54,1.96,0
3.22,3.96,1.73,1.75,176.77,3.03,0
3.78,5.22,174.83,1.7,3.15,2.95,0
6.49,6.33,6.39,11.94,165.5,17.22,0
172.04,151.19,8.11,4.63,3.99,8.89,0
4.36,4.38,1.91,144.37,173.24,172.75,0
60.85,87.66,111.8,59.44,112.13,137.03,0
12.27,161.81,15.63,6.2,6.95,10.54,0
178.08,2.48,1.47,1.85,177.8,11.57,1
3.97,1.12,2.59,4.14,175.59,5.6,0
32.78,0.34,2.5,1.62,71.67,3.97,0
6.19,4.03,176.35,4.79,8.21,174.13,0
5.4,66.29,172.24,5.05,16.96,173.03,0
114.28,168.72,11.12,11.2,3.77,6.52,0
12.43,8.88,13.84,29.22,144.15,17,0
8.14,171.41,9.42,4.12,3.05,2.1,0
82.27,13.72,13.4,152.82,120.88,30.93,0
40.13,38.66,36.79,142.92,136.41,41.85,0
2.3,1.96,175.75,4.85,4.54,3.56,0
3.26,4.24,4.01,175.56,3.52,3.5,0
168.17,172.03,3.65,4.46,5.25,5.3,0
14.78,16.78,164.34,9.71,17.24,10.12,0
29.08,28.48,150.34,13.45,149.65,28.07,0
5.81,5.66,18.27,178.52,4.41,5.44,0
5.36,4.24,1.4,7.63,173.82,5.11,0
0.97,1.15,168.12,2.51,10.04,1.07,0
13.44,13.46,156.93,157.17,19.47,15.78,0
31.05,22.27,23.44,140,38.67,39.93,0
2.93,3.02,11.92,17.08,159.42,5.83,0
1.56,1.69,1.61,1.03,1.69,178.09,0
12.81,76.95,148.73,37.9,140.54,166.88,0
161.23,160.27,91.31,7.81,9.59,20.82,0
11.7,3.29,174.3,175.66,3.85,8.71,0
9.8,9.35,8.16,169.5,11.35,13.92,0
5.56,52.23,14.26,57.08,5.58,175.84,0
168.21,11.32,81.11,5.91,87.29,11.77,0
2.17,2.2,177.77,4.2,2.68,2.6,0
174.22,11.07,1.78,1.92,1.92,6,0
172.27,6.5,102.63,19.71,97.58,5.66,0
24.69,158.02,21.2,158.1,16.15,11.83,0
10.18,171.15,3.94,2.47,2.48,3.88,0
144.46,11.23,15.95,151.92,151.64,151.71,1
61.3,59.68,116.93,60.21,121.03,118.49,0
43.44,131.97,47.3,128.76,51.38,48.08,0
6.1,177.33,3.47,5.12,177.16,3.02,0
10.16,172.35,7.69,6.74,1.89,4.04,0
10.2,2.08,171.66,7.4,171.99,10.07,0
5.43,4.15,2.94,2.08,3.77,8.13,0
4.37,3.17,1.8,3.51,4.86,2.38,0
16.19,16.07,165,11.56,6.63,6.83,0
1.98,79.05,7.28,102.23,3.87,85.6,0
173.62,174.19,176.51,1.34,1.4,72.66,0
59.54,4.22,16,27.36,132.27,8.7,0
163.34,9.11,15.29,3.58,0.76,179.3,0
5.17,7.66,172.48,16.81,164.94,11.27,0
28.27,153.88,25.18,87.28,152.85,26.45,0
31.11,12.57,164.48,48.96,6.19,165.97,0
136.84,137.33,133.77,46.1,22.55,42.97,0
16.69,17.96,33.57,145.46,158.68,156.55,0
3.66,3.55,175.2,4.15,4.61,3.99,0
3.37,6.68,10.22,174.3,4.7,4.68,0
30.53,30.32,141.25,30.48,33.63,142.61,0
122.05,4.5,4.62,3.83,163.45,166.24,1
41.89,42.69,131.77,22.87,133.92,133.95,0
11.15,10.3,10.31,5.07,5.15,3.53,0
60.81,39.74,37.32,123.79,130.75,130.08,0
0.4,0.34,0.79,179.11,0.42,0.28,0
23.42,6.68,2.97,3.88,5.37,156.4,0
11.39,168.13,11.14,7.53,12.01,8.49,0
157.25,14.28,160.55,19.28,11.97,77.66,0
9.2,7.76,172.19,2.42,11.23,9.04,0
165.1,3.84,6.57,20.14,159.62,97.51,1
4.28,5.07,3.56,3.08,10.39,3.43,0
3.69,2.43,2.41,2.54,85.94,179.65,0
4.71,4.9,1.42,4.05,6,3.07,0
6.13,5.41,175,79.83,173.97,6.12,0
141.97,146.96,106.13,36.55,36.14,9.01,0
4.09,3.56,3.65,3.32,7.8,175.94,0
9.68,169.23,5.07,4.94,5.36,9.74,0
137.69,148.44,26.57,22.93,142.1,37.01,0
144.2,22.11,23.59,35.51,145.64,23.87,1
7,12.85,11.51,8.31,12.29,9.82,0
115.94,37.91,46.29,132.64,107.36,62.55,0
136.56,0.83,0.76,138.28,1.46,163.68,0
33.41,33.99,134.2,91.57,39.71,128.48,0
3.97,4.57,13.5,4.3,169.11,106.97,0
0.82,0.69,178.75,11.3,175.98,4.16,0
7.46,178.44,72.05,176.62,4.62,5.03,0
2.92,3.48,2.57,3.86,3.51,3.21,0
10.51,9.23,9.26,9.38,16.33,169.46,0
6.99,6.19,5.65,9.43,121.74,177.33,0
45.41,32.1,149.03,31.46,127.67,135.26,0
3.05,143.36,95.87,7.19,24.15,19.35,0
130,13.05,22.42,35.6,140.94,174.88,1
7.62,6.21,175.32,8.11,168.51,8.36,0
171.47,8.85,6.8,26.36,9.74,170.26,0
13.81,12.88,7.69,13.04,12.04,10.72,0
161.34,18.35,3.93,3.46,176.36,174.72,1
3.08,173.78,6.91,1.3,2.71,2.58,0
178.22,7.68,0.82,0.88,1.08,1.16,0
3.59,3.46,6.65,6.6,171.33,4.37,0
174.62,160.07,177.39,6.79,4.74,4.37,0
136.29,113.35,29.46,146.93,32.81,33.93,0
16.19,18.5,15.34,161.42,2.14,162.42,0
12.46,1.42,4.53,172,11.06,171.72,0
21.37,20.08,9.57,35.35,155.88,154.89,0
6.25,12.43,7.48,172.41,173.48,173.83,0
